country,lid
SC,
SC,
SC,
SC,
SC,
SC,
SC,
SC,
SC,
SC,
SC,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
TD,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
ZW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
MW,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
LS,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
CD,
US,GA00
US,GA01
US,GA03
US,GA04
US,GA06
US,GA10
US,GA14
US,GA16
US,GA18
US,GA19
ML,
US,GA20
US,GA21
US,GA22
US,GA23
US,GA29
US,GA30
US,GA31
US,GA35
US,GA36
US,GA39
US,GA42
US,GA43
US,GA44
US,GA45
US,GA46
US,GA47
US,GA48
US,GA49
US,GA50
US,GA53
US,GA59
US,GA61
US,GA62
US,GA65
US,GA67
US,GA68
US,GA72
US,GA73
US,GA74
US,GA75
US,GA76
US,GA77
US,GA80
US,GA81
US,GA82
US,GA83
US,GA86
US,GA87
US,GA89
US,GA90
US,GA92
US,GA94
US,GA95
US,GA98
US,GA99
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
ML,
GM,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
US,GE01
US,GE04
US,GE05
US,GE11
US,GE12
US,GE20
US,GE21
US,GE26
US,GE27
US,GE30
US,GE33
US,GE35
US,GE53
US,GE72
US,GE99
ES,
SL,
SL,
SL,
SL,
SL,
SL,
SL,
SL,
SL,
GW,
GW,
GW,
GW,
GW,
LR,
LR,
LR,
LR,
LR,
LR,
LR,
LR,
LR,
LR,
LR,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
EH,
MA,
MA,
MA,
MA,
EH,
MA,
MA,
EH,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
MA,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
SN,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
MR,
GN,
GN,
GN,
GN,
GN,
GN,
GN,
GN,
GN,
GN,
GN,
GN,
GN,
GN,
CV,
CV,
CV,
CV,
CV,
CV,
CV,
CV,
CV,
CV,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
ET,
BI,
BI,
BI,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
SO,
DJ,
DJ,
DJ,
DJ,
DJ,
DJ,
DJ,
DJ,
DJ,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
EG,
ER,
ER,
ER,
ER,
US,HI01
US,HI03
US,HI05
US,HI23
US,HI27
US,HI28
US,HI33
US,HI46
US,HI49
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
KE,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
LY,
RW,
RW,
RW,
RW,
RW,
RW,
RW,
SS,
SD,
SS,
SS,
SS,
SD,
SD,
SD,
SD,
SD,
SD,
SD,
SD,
SD,
SD,
SD,
SD,
SD,
SD,
SS,
SS,
SD,
SS,
SS,
SD,
SD,
SD,
SD,
SS,
SD,
SD,
SD,
SS,
SS,
SD,
SS,
SS,
SS,
SD,
SS,
SD,
SD,
SS,
SS,
SS,
SS,
SS,
SS,
SS,
SD,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
TZ,
UG,
UG,
UG,
UG,
UG,
UG,
UG,
UG,
UG,
UG,
UG,
UG,
UG,
UG,
US,IA01
US,IA02
US,IA05
US,IA07
US,IA11
US,IA12
US,IA16
US,IA18
US,IA20
US,IA21
US,IA23
US,IA24
US,IA26
US,IA27
US,IA30
US,IA31
US,IA32
US,IA35
US,IA38
US,IA41
US,IA42
US,IA43
US,IA51
US,IA54
US,IA56
US,IA58
US,IA59
US,IA61
US,IA62
US,IA63
US,IA68
US,IA70
US,IA76
US,IA77
US,IA83
US,IA84
US,IA85
US,IA86
US,IA94
US,ID00
US,ID01
US,ID04
US,ID05
US,ID06
US,ID07
US,ID09
US,ID10
US,ID11
US,ID12
US,ID13
US,ID16
US,ID17
US,ID19
US,ID21
US,ID22
US,ID23
US,ID24
US,ID25
US,ID26
US,ID27
US,ID28
US,ID29
US,ID31
US,ID32
US,ID33
US,ID35
US,ID39
US,ID40
US,ID41
US,ID42
US,ID43
US,ID44
US,ID45
US,ID48
US,ID50
US,ID51
US,ID52
US,ID56
US,ID57
US,ID59
US,ID60
US,ID61
US,ID62
US,ID63
US,ID65
US,ID67
US,ID68
US,ID70
US,ID72
US,ID74
US,ID75
US,ID76
US,ID77
US,ID78
US,ID79
US,ID82
US,ID83
US,ID84
US,ID85
US,ID86
US,ID87
US,ID88
US,ID90
US,ID92
US,ID93
US,ID94
US,ID95
US,ID96
US,ID97
US,IG03
US,IG05
US,IG07
US,II03
US,II06
US,II07
US,II08
US,II09
US,II12
US,II13
US,II16
US,II18
US,II21
US,II26
US,II27
US,II28
US,II30
US,II32
US,II38
US,II43
US,II52
US,II54
US,II59
US,II67
US,II68
US,II70
US,II74
US,II77
US,II79
US,II82
US,II84
US,II85
US,II87
US,II89
US,II91
US,II93
US,II95
US,II97
US,IL01
US,IL02
US,IL05
US,IL07
US,IL11
US,IL12
US,IL15
US,IL16
US,IL22
US,IL23
US,IL24
US,IL27
US,IL28
US,IL29
US,IL32
US,IL34
US,IL36
US,IL38
US,IL39
US,IL45
US,IL47
US,IL48
US,IL51
US,IL52
US,IL53
US,IL55
US,IL56
US,IL57
US,IL60
US,IL64
US,IL65
US,IL68
US,IL71
US,IL76
US,IL78
US,IL80
US,IL81
US,IL82
US,IL83
US,IL84
US,IL85
US,IL86
US,IL87
US,IL88
US,IL91
US,IL93
US,IL94
US,IL95
US,IL97
US,IL99
US,IN00
US,IN01
US,IN02
US,IN03
US,IN04
US,IN05
US,IN07
US,IN08
US,IN09
US,IN10
US,IN11
US,IN12
US,IN14
US,IN15
US,IN16
US,IN18
US,IN20
US,IN21
US,IN23
US,IN26
US,IN27
US,IN29
US,IN30
US,IN31
US,IN32
US,IN33
US,IN34
US,IN36
US,IN38
US,IN39
US,IN41
US,IN43
US,IN44
US,IN45
US,IN46
US,IN49
US,IN50
US,IN51
US,IN53
US,IN54
US,IN55
US,IN56
US,IN57
US,IN58
US,IN60
US,IN62
US,IN63
US,IN65
US,IN69
US,IN70
US,IN72
US,IN80
US,IN81
US,IN82
US,IN83
US,IN85
US,IN87
US,IN88
US,IN90
US,IN91
US,IN93
US,IN99
US,IS00
US,IS02
US,IS08
US,IS15
US,IS19
US,IS24
US,IS26
US,IS33
US,IS34
US,IS41
US,IS51
US,IS54
US,IS55
US,IS56
US,IS57
US,IS59
US,IS65
US,IS66
US,IS78
US,IS80
US,IS83
US,IS86
US,IS88
US,IS93
US,JB01
US,JY04
US,JY08
US,JY24
US,JY31
US,JY39
US,JY43
US,JY73
US,00C
US,00F
US,00M
US,00N
US,00R
US,00S
US,00U
US,00W
US,01A
US,01G
US,01J
US,01K
US,01M
US,01T
US,01U
US,02A
US,02C
US,02G
US,02T
US,03B
US,03D
MH,03N
US,03S
US,04A
US,04G
US,04M
US,04V
US,04W
US,04Y
US,05C
US,05D
US,05N
US,05S
US,05U
US,05V
US,05Y
US,06A
US,06C
US,06D
US,06M
US,06N
US,06U
US,06Y
US,07A
US,07F
US,07K
US,07N
US,07R
US,07S
US,07V
US,07Y
US,08A
US,08B
US,08C
US,08D
US,08F
US,08K
US,08M
US,08N
US,08R
US,08U
US,09A
US,09J
US,09K
US,09M
US,09N
US,09R
US,09S
US,09T
US,0A3
US,0A4
US,0A7
US,0A8
US,0A9
US,0AK
US,0B1
US,0B2
US,0B4
US,0B5
US,0B7
US,0B8
US,0C0
US,0C1
US,0C2
US,0C4
US,0C5
US,0C8
US,0D7
US,0D8
US,0.00E+00
US,0.00E+00
US,0.00E+00
US,0F2
US,0F3
US,0F4
US,0F7
US,0F9
US,0G3
US,0G6
US,0G7
US,0H1
US,0H7
US,0I2
US,0I8
US,0ID
US,0J0
US,0J4
US,0J8
US,0K6
US,0K7
US,0L4
US,0L7
US,0L9
US,0M0
US,0M2
US,0M3
US,0M4
US,0M5
US,0M8
US,0M9
US,0N0
US,0N4
US,0N6
US,0O2
US,0O4
US,0O9
US,0P1
US,0P2
US,0P8
US,0Q3
US,0Q4
US,0Q5
US,0Q9
US,0R0
US,0R1
US,0R2
US,0R4
US,0R5
US,0R6
US,0R7
US,0S0
US,0S1
US,0S5
US,0S7
US,0S9
US,0U0
US,0U1
US,0U2
US,0U3
US,0U7
US,0U8
US,0U9
US,0V3
US,0V4
US,0V7
US,0VG
US,0W3
US,0Y6
US,10C
US,10D
US,10G
US,10U
US,10X
US,11A
US,11K
US,11N
US,11R
US,11S
US,11V
US,11Y
US,12A
US,12D
US,12G
US,12J
US,12K
US,12N
US,12S
US,12V
US,12Y
US,13C
US,13K
US,13Q
US,13W
US,13Y
US,14A
US,14G
US,14J
US,14M
US,14N
US,14S
US,14Y
US,15A
US,15F
US,15G
US,15J
US,15M
US,15N
US,15W
US,16D
US,16G
US,16J
US,16S
US,16W
US,16X
US,17A
US,17G
US,17J
US,17K
US,17M
US,17N
US,17S
US,17V
US,18A
US,18I
US,18K
US,18T
US,18V
US,18Y
US,19M
US,19N
US,19S
US,1A1
US,1A2
US,1A3
US,1A4
US,1A5
US,1A6
US,1A7
US,1A8
US,1A9
US,1B0
US,1B1
US,1B2
US,1B5
US,1B6
US,1B8
US,1B9
US,1BT
US,1C1
US,1C3
US,1C5
US,1C8
US,1C9
US,1D1
US,1D2
US,1D3
US,1D4
US,1D6
US,1D7
US,1D8
US,1DA
US,1DS
US,1.00E+02
US,1.00E+04
US,1.00E+07
US,1.00E+08
US,1F0
US,1F2
US,1F4
US,1F5
US,1F7
US,1G0
US,1G1
US,1G3
US,1G4
US,1G5
US,1G8
US,1H0
US,1H1
US,1H2
US,1H3
US,1H4
US,1H5
US,1H6
US,1H8
US,1H9
US,1I1
US,1I3
US,1I5
US,1I8
US,1I9
US,1J9
US,1K1
US,1K2
US,1K4
US,1K5
US,1K6
US,1K7
US,1K8
US,1K9
US,1KC
US,1KS
US,1L1
US,1L3
US,1L4
US,1L7
US,1L8
US,1L9
US,1M2
US,1M3
US,1M4
US,1M5
US,1M6
US,1M7
US,1M8
US,1M9
US,1MO
US,1N1
US,1N3
US,1N5
US,1N7
US,1O1
US,1O2
US,1O3
US,1O4
US,1O5
US,1O6
US,1O8
US,1OK
US,1P1
US,1PP
US,1Q1
US,1Q2
US,1Q4
US,1Q5
MH,1Q9
US,1QK
US,1R1
US,1R4
US,1R7
US,1R8
US,1RL
US,1S1
US,1S2
US,1S3
US,1S4
US,1S5
US,1S6
US,1S7
US,1S8
US,1S9
US,1T7
US,1U0
US,1U1
US,1U2
US,1U3
US,1U4
US,1U6
US,1U7
US,1U9
US,1V0
US,1V2
US,1V6
US,1V8
US,1W1
US,1W3
US,1WF
US,1X1
US,1Y3
US,1Y5
US,1Y9
US,1Z1
US,20A
US,20K
US,20M
US,20N
US,20T
US,20U
US,20V
US,21D
US,21F
US,21N
US,21W
US,22D
US,22F
US,22I
US,22M
US,22N
US,22S
US,22T
US,23D
US,23M
US,23N
US,23R
US,23S
US,23W
US,24A
US,24C
US,24F
US,24J
US,24K
US,24M
US,24N
US,24R
US,24S
US,25D
US,25J
US,25M
US,25U
US,26A
US,26N
US,26R
US,26U
US,26W
US,27C
US,27K
US,27P
US,27R
US,27W
US,28A
US,28J
US,28M
US,28N
US,28U
US,29C
US,29D
US,29F
US,29N
US,29S
US,2A0
US,2A1
US,2A2
US,2A6
US,2A8
US,2AK
US,2AN
US,2B1
US,2B2
US,2B3
US,2B6
US,2B7
US,2B9
US,2C5
US,2C6
US,2C8
US,2CB
US,2D1
US,2D5
US,2D7
US,2.00E+02
US,2.00E+05
US,2.00E+06
US,2.00E+07
US,2.00E+08
US,2F0
US,2F1
US,2F4
US,2F6
US,2F7
US,2G1
US,2G2
US,2G4
US,2G5
US,2G8
US,2G9
US,2GC
US,2H0
US,2H2
US,2H5
US,2H9
US,2I0
US,2I3
US,2IS
US,2J0
US,2J3
US,2J5
US,2J8
US,2J9
US,2K1
US,2K4
US,2K5
US,2K6
US,2K7
US,2K8
US,2K9
US,2KL
US,2L0
US,2L1
US,2M0
US,2M1
US,2M2
US,2M4
US,2M7
US,2M8
US,2MO
US,2N2
US,2N4
US,2N5
US,2N6
US,2O1
US,2O3
US,2O6
US,2O7
US,2O8
US,2P2
US,2P7
US,2Q0
US,2Q9
US,2R0
US,2R1
US,2R2
US,2R4
US,2R5
US,2R6
US,2R7
US,2R9
US,2RR
US,2S0
US,2S1
US,2S2
US,2S4
US,2S5
US,2S6
US,2S7
US,2S8
US,2S9
US,2T1
US,2T2
US,2TX
US,2U0
US,2U4
US,2U5
US,2U7
US,2U8
US,2V5
US,2V6
US,2VA
US,2W1
US,2W2
US,2W3
US,2W5
US,2W6
US,2Y1
US,2Y4
US,2Z2
US,2Z3
US,30F
US,30K
US,30M
US,31D
US,31E
US,32A
US,32S
US,33A
US,33J
US,33K
US,33M
US,33N
US,33R
US,33S
US,33U
US,33V
US,34G
US,34M
US,34R
US,35A
US,35C
US,35D
US,35S
US,35X
US,36K
US,36S
US,37F
US,37M
US,37N
US,37S
US,37T
US,37V
US,38C
US,38D
US,38I
US,38K
US,38N
US,38S
US,38U
US,38W
US,39G
US,39K
US,39N
US,39P
US,39T
US,39Z
US,3A2
US,3A4
US,3A5
US,3A9
US,3AK
US,3AU
US,3B0
US,3B1
US,3B3
US,3B4
US,3B5
US,3B8
US,3C1
US,3CK
US,3CM
US,3CU
US,3D1
US,3D2
US,3D8
US,3DA
US,3DW
US,3.00E+00
US,3EV
US,3EX
US,3F2
US,3F3
US,3F4
US,3F5
US,3F6
US,3F7
US,3F9
US,3FK
US,3FU
US,3G2
US,3G3
US,3G4
US,3G5
US,3G6
US,3G8
US,3G9
US,3GM
US,3GV
US,3H4
US,3HO
US,3I2
US,3I3
US,3I4
US,3I7
US,3J0
US,3J1
US,3J6
US,3JC
US,3K3
US,3K7
US,3K8
US,3KK
US,3L2
US,3L7
US,3LF
US,3M0
US,3M5
US,3M7
US,3M8
US,3M9
US,3MY
MH,3N0
MH,3N1
US,3N6
US,3N8
US,3NP
US,3O1
US,3O3
US,3O4
US,3O5
US,3O8
US,3O9
US,3P3
US,3Q0
US,3R2
US,3R4
US,3R7
US,3R8
US,3R9
US,3RC
US,3S4
US,3S5
US,3S6
US,3S7
US,3S8
US,3S9
US,3T0
US,3T2
US,3T3
US,3T4
US,3T5
US,3T6
US,3T7
US,3T8
US,3T9
US,3TA
US,3TE
US,3TR
US,3TX
US,3U0
US,3U1
US,3U2
US,3U3
US,3U4
US,3U5
US,3U7
US,3U8
US,3U9
US,3V0
US,3VS
US,3W2
US,3W3
US,3W5
US,3W6
US,3W7
US,3W8
US,3W9
US,3X5
US,3Y2
US,3Y3
US,3Y4
US,3Y7
US,3Z1
US,40C
US,40D
US,40G
US,40I
US,40U
US,41C
US,41F
US,41G
US,41N
US,41U
US,42A
US,42B
US,42C
US,42I
US,42J
US,42M
US,42U
US,42V
US,43A
US,43B
US,43D
US,43G
US,43K
US,43Y
US,44A
US,44B
US,44C
US,44G
US,44M
US,44N
US,44T
US,44U
US,45G
US,45K
US,45R
US,45S
US,46D
US,46U
US,47K
US,47N
US,47V
US,47Y
US,48A
US,48D
US,48G
US,48I
US,48K
US,48S
US,48U
US,48X
US,48Y
US,49A
US,49B
US,49C
US,49F
US,49G
US,49K
US,49N
US,49R
US,49U
US,49X
US,4A2
US,4A4
US,4A5
US,4A6
US,4A9
US,4AK
US,4B0
US,4B1
US,4B6
US,4B7
US,4B8
US,4B9
US,4C2
US,4C4
US,4C7
US,4C8
US,4D0
US,4D1
US,4D2
US,4D8
US,4D9
US,4.00E+07
US,4.00E+08
US,4F1
US,4F2
US,4F7
US,4F8
US,4F9
US,4G1
US,4G2
US,4G4
US,4G5
US,4G7
US,4G8
US,4I3
US,4I9
US,4J1
US,4J2
US,4J5
US,4J8
US,4K0
US,4K5
US,4K6
US,4KS
US,4M0
US,4M1
US,4M2
US,4M3
US,4M4
US,4M5
US,4M7
US,4M8
US,4M9
US,4MB
US,4N0
US,4N1
US,4N2
US,4N4
US,4N7
US,4O1
US,4O4
US,4O5
US,4O7
US,4P3
US,4R1
US,4R3
US,4R5
US,4R6
US,4R7
US,4R9
US,4S1
US,4S2
US,4S4
US,4S5
US,4S6
US,4S7
US,4S9
US,4T2
US,4U6
US,4U7
US,4U9
US,4V0
US,4V1
US,4V4
US,4V6
US,4V8
US,4V9
US,4W0
US,4W4
US,4X4
US,4Y1
US,4Y4
US,4Y8
US,4Y9
US,4Z5
US,4Z9
US,50D
US,50F
US,50G
US,50I
US,50K
US,50R
US,50S
US,51A
US,51D
US,51G
US,51J
US,51K
US,51M
US,51R
US,51Z
US,52A
US,52F
US,52I
US,52J
US,52K
US,52S
US,52U
US,52Y
US,53A
US,53K
US,53T
US,53U
US,53W
US,54J
US,54M
US,54T
US,54W
US,55D
US,55G
US,55H
US,55I
US,55K
US,55M
US,55S
US,55T
US,55Y
US,56C
US,56D
US,56F
US,56S
US,57B
US,57C
US,57D
US,57S
US,58C
US,58J
US,58M
US,58N
US,58S
US,58T
US,59B
US,59M
US,5A1
US,5A2
US,5A4
US,5A6
US,5A8
US,5A9
US,5B1
US,5B2
US,5B4
US,5B5
US,5B6
US,5B7
US,5B9
US,5BK
US,5C1
US,5C8
US,5CD
US,5D2
US,5D5
US,5D6
US,5D9
US,5.00E+09
US,5F0
US,5F1
US,5F4
US,5F5
US,5G0
US,5G4
US,5G7
US,5G8
US,5H4
US,5HO
US,5I2
US,5I4
US,5I6
US,5J5
US,5J9
US,5K0
US,5K1
US,5K2
US,5K4
US,5KS
US,5L0
US,5M0
US,5M1
US,5M4
US,5M5
US,5M6
US,5M8
US,5MO
US,5N2
US,5N4
US,5N7
US,5N8
US,5NK
US,5O1
US,5P2
US,5P5
US,5QC
US,5R1
US,5R2
US,5R4
US,5R7
US,5R8
US,5S0
US,5S1
US,5S2
US,5S4
US,5S5
US,5S6
US,5S9
US,5T4
US,5T9
US,5U0
US,5U1
US,5U5
US,5U6
US,5U7
US,5U8
US,5V4
US,5V5
US,5V8
US,5W1
US,5W4
US,5W5
US,5Y0
US,5Y1
US,5Y2
US,5Y3
US,5Y4
US,5Y7
US,5Z5
US,60C
US,60D
US,60F
US,60G
US,60J
US,60M
US,60R
US,61A
US,61C
US,61D
US,61K
US,61R
US,61S
US,62C
US,62D
US,62K
US,62S
US,63B
US,63C
US,63F
US,63K
US,63M
US,63S
US,63Y
US,64G
US,64I
US,64S
US,64V
US,65B
US,65G
US,65J
US,65S
US,66B
US,66G
US,66R
US,66S
US,66V
US,66Y
US,67L
US,67R
US,67S
US,67T
US,68C
US,68D
US,68F
US,68R
US,68S
US,68Y
US,69G
US,69K
US,69N
US,69S
US,69V
US,6A1
US,6A2
US,6A4
US,6A6
US,6AK
US,6B0
US,6B4
US,6B6
US,6B9
US,6CM
US,6D1
US,6D3
US,6D6
US,6D7
US,6D9
US,6.00E+05
US,6F1
US,6F7
US,6G1
US,6G4
US,6G5
US,6G6
US,6G8
US,6H4
US,6H8
US,6I2
US,6I4
US,6J0
US,6J2
US,6J4
US,6J6
US,6J7
US,6J8
US,6K2
US,6K3
US,6K4
US,6K5
US,6K7
US,6K9
US,6L3
US,6L4
US,6L5
US,6M0
US,6M2
US,6M6
US,6M7
US,6M8
US,6N7
US,6P3
US,6P7
US,6R1
US,6R3
US,6R5
US,6R6
US,6R7
US,6S0
US,6S1
US,6S2
US,6S3
US,6S4
US,6S6
US,6S8
US,6S9
US,6U5
US,6U6
US,6U7
US,6V0
US,6V4
US,6V5
US,6W0
US,6W4
US,6X0
US,6X8
US,6Y0
US,6Y1
US,6Y3
US,6Y4
US,6Y5
US,6Y6
US,6Y8
US,6Y9
US,6Z6
US,70D
US,70J
US,70S
US,70T
US,71J
US,71K
US,71N
US,72F
US,72K
US,72S
US,73C
US,73F
US,73S
US,74N
US,74P
US,74R
US,74S
US,74T
US,74V
US,75C
US,75G
US,75J
US,75K
US,76F
US,76G
US,76N
US,76T
US,76V
US,76Z
US,77F
US,77G
US,77S
US,78A
US,78I
US,78R
US,78Y
US,79C
US,79D
US,79J
US,79S
US,7A0
US,7A3
US,7A5
US,7A6
US,7A8
US,7B2
US,7B3
US,7B4
US,7B6
US,7B9
US,7C5
US,7D3
US,7D8
US,7D9
US,7F3
US,7F5
US,7F7
US,7G0
US,7G1
US,7G2
US,7G8
US,7G9
US,7I2
US,7I4
US,7K5
US,7K7
US,7K8
US,7L2
US,7L8
US,7M1
US,7M2
US,7M3
US,7M4
US,7M5
US,7M6
US,7M7
US,7M8
US,7M9
US,7MI
US,7N1
US,7N4
US,7N7
US,7N8
US,7NC
US,7P5
US,7Q7
US,7R9
US,7S0
US,7S2
US,7S3
US,7S4
US,7S5
US,7S6
US,7S7
US,7S8
US,7S9
US,7T0
US,7T7
US,7U8
US,7V2
US,7V3
US,7V5
US,7V7
US,7V8
US,7V9
US,7W1
US,7W4
US,7W5
US,7W6
US,7Y2
US,7Y3
US,7Y4
US,7Y9
US,80A
US,80C
US,80D
US,80F
US,80G
US,80S
US,80T
US,80V
US,81B
US,81D
US,81R
US,82A
US,82C
US,82J
US,82V
US,83D
US,83K
US,83V
US,84D
US,84R
US,84Y
US,85N
US,85U
US,86F
US,87I
US,87K
US,87Y
US,88C
US,88D
US,88M
US,88R
US,89D
US,89Y
US,8A0
US,8A1
US,8A3
US,8A7
US,8B0
US,8B1
US,8B2
US,8B5
US,8C2
US,8C4
US,8C5
US,8C6
US,8D1
US,8D3
US,8D4
US,8D7
US,8D8
US,8D9
US,8F3
US,8F5
US,8F6
US,8G1
US,8G2
US,8G3
US,8G6
US,8G8
US,8GK
US,8I1
US,8I3
US,8J7
US,8K0
US,8K2
US,8K8
US,8KA
US,8KS
US,8M1
US,8M2
US,8M6
US,8M7
US,8M8
